A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0Q8I8K9|label=PF08521.16-21-162|priority=10580
A0A171KNA0|label=PF08521.16-20-160|priority=10902	I3THH3|label=PF08521.16-17-162|priority=10681
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1H0EP92|label=PF08521.16-22-163|priority=10701
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A931BT07|label=PF08521.16-37-179|priority=10731
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A927E5A1|label=PF08521.16-20-162|priority=11133
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A211ZTM0|label=PF08521.16-22-165|priority=10282
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0Q3I5B4|label=PF08521.16-37-179|priority=10684
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A2S9QE41|label=PF08521.16-22-164|priority=10639
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A4YN24|label=PF08521.16-26-168|priority=10691
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A317CAE0|label=PF08521.16-20-168|priority=10845
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1M7ZGR9|label=PF08521.16-17-162|priority=10911
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1I3UVT8|label=PF08521.16-21-163|priority=11034
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A8J6YSJ1|label=PF08521.16-24-167|priority=10417
A0A171KNA0|label=PF08521.16-20-160|priority=10902	K2JI65|label=PF08521.16-22-164|priority=11229
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A6X4R7|label=PF08521.16-24-167|priority=10752
A0A171KNA0|label=PF08521.16-20-160|priority=10902	Q21TS3|label=PF08521.16-17-160|priority=10305
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1I3UCC9|label=PF08521.16-30-175|priority=10777
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A074TC47|label=PF08521.16-26-171|priority=10387
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A254QR94|label=PF08521.16-26-170|priority=10537
A0A171KNA0|label=PF08521.16-20-160|priority=10902	K2JIF3|label=PF08521.16-20-166|priority=11003
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0B3SLI4|label=PF08521.16-20-166|priority=10301
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A547PP03|label=PF08521.16-17-161|priority=10931
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1I7E5K7|label=PF08521.16-23-167|priority=10427
A0A171KNA0|label=PF08521.16-20-160|priority=10902	W4HKI7|label=PF08521.16-27-163|priority=10450
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0X3TDG7|label=PF08521.16-24-169|priority=10590
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1N6ENQ6|label=PF08521.16-22-168|priority=10648
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1X6YNH0|label=PF08521.16-20-167|priority=10413
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A2T6B9T4|label=PF08521.16-20-166|priority=10660
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A2V2LBM4|label=PF08521.16-17-164|priority=10803
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A254R579|label=PF08521.16-22-165|priority=10833
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1P8UV09|label=PF08521.16-19-166|priority=11228
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1M4N6H8|label=PF08521.16-25-168|priority=10742
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A8J7WFJ7|label=PF08521.16-23-164|priority=10279
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A238KFI3|label=PF08521.16-25-167|priority=10385
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1Y5SQ81|label=PF08521.16-24-167|priority=10484
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A2S0MM22|label=PF08521.16-25-167|priority=10766
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0M7BG98|label=PF08521.16-25-167|priority=11013
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A3VEN6|label=PF08521.16-21-163|priority=11144
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0T1XQD8|label=PF08521.16-17-163|priority=10784
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0F5V7G0|label=PF08521.16-25-177|priority=10800
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A3N1WXN3|label=PF08521.16-47-207|priority=10926
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A7W6K229|label=PF08521.16-19-163|priority=10482
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A6I7HI21|label=PF08521.16-20-164|priority=10418
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A7W8EQB6|label=PF08521.16-19-163|priority=10836
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A135HQL7|label=PF08521.16-20-164|priority=10934
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1H0UKX2|label=PF08521.16-20-164|priority=10994
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A5B8BCM7|label=PF08521.16-19-163|priority=11112
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A4R3ULV3|label=PF08521.16-21-165|priority=11125
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A7Z2GDI9|label=PF08521.16-21-165|priority=10981
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A2N7VN02|label=PF08521.16-23-165|priority=11219
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A5B8G2W0|label=PF08521.16-6-146|priority=10718
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A974TEU6|label=PF08521.16-21-163|priority=11167
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A6G6WMQ4|label=PF08521.16-20-162|priority=10999
A0A171KNA0|label=PF08521.16-20-160|priority=10902	H5WRT2|label=PF08521.16-26-164|priority=11157
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A497XK89|label=PF08521.16-16-152|priority=10423
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1I6IUW7|label=PF08521.16-24-164|priority=10479
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A246JCA6|label=PF08521.16-24-165|priority=10267
A0A171KNA0|label=PF08521.16-20-160|priority=10902	C6XAG9|label=PF08521.16-19-164|priority=11188
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A7X1P3L7|label=PF08521.16-14-158|priority=10850
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A934Q2S2|label=PF08521.16-19-163|priority=10940
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A7Z2J9B2|label=PF08521.16-80-229|priority=11203
A0A171KNA0|label=PF08521.16-20-160|priority=10902	F1VW24|label=PF08521.16-38-194|priority=10328
A0A171KNA0|label=PF08521.16-20-160|priority=10902	W0V3T0|label=PF08521.16-16-154|priority=10340
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A4U8V8J8|label=PF08521.16-71-216|priority=10362
A0A171KNA0|label=PF08521.16-20-160|priority=10902	V2JEM4|label=PF08521.16-68-213|priority=10370
A0A171KNA0|label=PF08521.16-20-160|priority=10902	U3GI94|label=PF08521.16-70-213|priority=10640
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0C4Y7C6|label=PF08521.16-63-208|priority=10873
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1D9GVS1|label=PF08521.16-70-215|priority=11079
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A6T207|label=PF08521.16-77-229|priority=10377
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0C2BKG4|label=PF08521.16-50-202|priority=10715
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A8J3B3I3|label=PF08521.16-40-192|priority=11093
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A254TFA5|label=PF08521.16-51-203|priority=11161
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A542M0I9|label=PF08521.16-60-207|priority=10383
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A363RKX9|label=PF08521.16-13-159|priority=10397
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1H9CTX2|label=PF08521.16-18-161|priority=10503
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0K1K4W3|label=PF08521.16-33-181|priority=10578
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A369AQ54|label=PF08521.16-21-170|priority=10585
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A9E6R619|label=PF08521.16-12-137|priority=10587
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A2S0MGN0|label=PF08521.16-21-166|priority=10596
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1I5S4G7|label=PF08521.16-19-164|priority=11092
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A4Q2IYH9|label=PF08521.16-34-191|priority=10618
A0A171KNA0|label=PF08521.16-20-160|priority=10902	Q125B8|label=PF08521.16-64-203|priority=10638
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A934WKZ7|label=PF08521.16-6-142|priority=10373
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A562ZVB5|label=PF08521.16-17-152|priority=10515
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A4Q2J667|label=PF08521.16-18-161|priority=10643
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A4R6F5H2|label=PF08521.16-64-209|priority=10645
A0A171KNA0|label=PF08521.16-20-160|priority=10902	Q63WW7|label=PF08521.16-62-207|priority=10327
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A370NG86|label=PF08521.16-56-201|priority=10435
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A372K3Q8|label=PF08521.16-56-201|priority=10661
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A2N7X4M8|label=PF08521.16-5-150|priority=11073
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A937DDT5|label=PF08521.16-20-168|priority=10722
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A063B830|label=PF08521.16-59-204|priority=10725
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0B6RQM0|label=PF08521.16-16-156|priority=10736
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A643F411|label=PF08521.16-25-170|priority=10755
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A848GYG9|label=PF08521.16-21-161|priority=10786
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0G3EL00|label=PF08521.16-16-157|priority=10798
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0U4P8F0|label=PF08521.16-20-160|priority=10812
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A5C1E5W0|label=PF08521.16-19-158|priority=10829
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A3N7JKQ2|label=PF08521.16-24-166|priority=10859
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A158J236|label=PF08521.16-81-224|priority=10881
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A069PHC1|label=PF08521.16-64-212|priority=10540
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A974SRB5|label=PF08521.16-53-211|priority=10883
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0Q5Z965|label=PF08521.16-17-153|priority=10983
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1I6KMY1|label=PF08521.16-49-188|priority=10988
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0G3BQ07|label=PF08521.16-14-159|priority=11010
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0B6RW36|label=PF08521.16-59-204|priority=11039
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A923S1W8|label=PF08521.16-17-156|priority=11083
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A8B6X2J6|label=PF08521.16-18-158|priority=11086
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A8J8HNH8|label=PF08521.16-17-160|priority=11127
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1B3LLT9|label=PF08521.16-37-181|priority=11136
A0A171KNA0|label=PF08521.16-20-160|priority=10902	F5RHC0|label=PF08521.16-37-181|priority=10606
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A2K9L828|label=PF08521.16-36-180|priority=10908
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A4Y9SIT6|label=PF08521.16-5-156|priority=11147
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A6S7CN00|label=PF08521.16-56-201|priority=11162
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A149PZI9|label=PF08521.16-56-201|priority=10315
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1X7EVS2|label=PF08521.16-47-192|priority=10642
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1N7S9Y6|label=PF08521.16-56-201|priority=10898
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A139BW46|label=PF08521.16-20-158|priority=11207
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A2N7VJX3|label=PF08521.16-40-186|priority=11210
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0D7KDE6|label=PF08521.16-17-156|priority=11213
A0A171KNA0|label=PF08521.16-20-160|priority=10902	V2JAA8|label=PF08521.16-21-160|priority=11214
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A562BT86|label=PF08521.16-42-194|priority=10650
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A6T264|label=PF08521.16-26-169|priority=11225
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A857IYE9|label=PF08521.16-25-168|priority=11227
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1S9AGJ8|label=PF08521.16-16-141|priority=11248
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A7W2EVM7|label=PF08521.16-36-184|priority=11253
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1I4MNQ6|label=PF08521.16-37-185|priority=10430
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A254TT48|label=PF08521.16-22-170|priority=10653
A0A171KNA0|label=PF08521.16-20-160|priority=10902	F1W1R8|label=PF08521.16-25-173|priority=11247
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A1I5JZD0|label=PF08521.16-27-168|priority=10268
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A0Q8Q8H2|label=PF08521.16-37-187|priority=10317
A0A171KNA0|label=PF08521.16-20-160|priority=10902	A0A931H6Z3|label=PF08521.16-17-154|priority=10326
